Time,Date,Year,Month,DoY,HoD,netShortWave,netLongWave,availableEnergy,airTemp,gradientTemp,windSpeed,vaporPressureDeficit,precipitation,green,plantHeight,soilCO2Flux0,soilCO2Flux1,soilWaterContent,soilWaterPotential
2023-03-08 01:30:00,2023-03-08,2023,3,67,1,0.0,-9.4,-0.35,5.7,-0.5,1.86,0.19,0.0,,0.41,,,0.391,1.86
2023-03-08 02:30:00,2023-03-08,2023,3,67,2,0.0,-5.0,4.86,5.5,-0.4,1.88,0.19,0.0,,0.41,,,0.391,1.86
2023-03-08 03:30:00,2023-03-08,2023,3,67,3,0.0,-3.0,7.21,4.6,0.2,2.07,0.13,0.051,,0.41,,,0.391,1.86
2023-03-08 04:30:00,2023-03-08,2023,3,67,4,0.0,-2.6,7.52,4.6,0.3,2.22,0.1,0.051,,0.41,,,0.391,1.86
2023-03-08 05:30:00,2023-03-08,2023,3,67,5,0.0,-2.4,7.37,4.4,0.5,1.52,0.07,0.102,,0.41,,,0.391,1.86
2023-03-08 06:30:00,2023-03-08,2023,3,67,6,3.49,-2.2,9.23,4.5,0.4,0.44,0.07,2.091,,0.41,,,0.391,1.86
2023-03-08 07:30:00,2023-03-08,2023,3,67,7,50.16,-2.8,54.61,4.6,1.4,0.56,0.06,0.544,,0.41,,,0.391,1.86
2023-03-08 08:30:00,2023-03-08,2023,3,67,8,238.54,3.6,245.67,5.5,3.5,0.91,0.01,0.153,,0.41,,,0.391,1.86
2023-03-08 09:30:00,2023-03-08,2023,3,67,9,460.46,2.7,454.68,7.3,5.3,1.35,0.03,0.153,,0.41,,,0.391,1.86
2023-03-08 10:30:00,2023-03-08,2023,3,67,10,561.7,-1.6,537.49,8.1,6.5,2.07,0.21,0.153,,0.41,,,0.391,1.86
2023-03-08 11:30:00,2023-03-08,2023,3,67,11,682.06,-6.5,646.69,8.8,7.7,2.16,0.31,0.119,,0.41,,,0.391,1.86
2023-03-08 12:30:00,2023-03-08,2023,3,67,12,689.07,-10.3,676.63,9.1,8.1,2.0,0.36,0.153,,0.41,,,0.391,1.86
2023-03-08 13:30:00,2023-03-08,2023,3,67,13,641.03,-10.7,626.99,9.4,8.0,1.99,0.39,0.204,,0.41,,,0.391,1.86
2023-03-08 14:30:00,2023-03-08,2023,3,67,14,164.08,-4.9,111.58,9.2,1.8,2.2,0.39,0.391,,0.41,,,0.391,1.86
2023-03-08 15:30:00,2023-03-08,2023,3,67,15,27.36,-35.6,-29.35,8.3,-0.3,1.62,0.37,0.272,,0.41,,,0.391,1.86
2023-03-08 16:30:00,2023-03-08,2023,3,67,16,19.14,-56.4,-42.7,7.3,-0.9,0.78,0.33,0.238,,0.41,,,0.39,1.86
2023-03-08 17:30:00,2023-03-08,2023,3,67,17,9.88,-83.1,-70.18,6.5,-1.1,0.92,0.3,0.204,,0.41,,,0.39,1.86
2023-03-08 18:30:00,2023-03-08,2023,3,67,18,0.0,-66.5,-58.55,5.3,-0.7,0.78,0.22,2.737,,0.41,,,0.39,1.86
2023-03-08 19:30:00,2023-03-08,2023,3,67,19,0.0,-80.9,-69.22,4.6,-0.8,0.92,0.18,1.224,,0.41,,,0.39,1.86
2023-03-08 20:30:00,2023-03-08,2023,3,67,20,0.0,-78.4,-63.04,4.2,-0.8,1.04,0.16,0.153,,0.41,,,0.39,1.86
2023-03-08 21:30:00,2023-03-08,2023,3,67,21,0.0,-77.8,-60.68,4.2,-1.0,1.01,0.15,0.153,,0.41,,,0.39,1.86
2023-03-08 22:30:00,2023-03-08,2023,3,67,22,0.0,-76.4,-58.22,4.0,-1.1,0.94,0.12,0.136,,0.41,,,0.39,1.86
2023-03-08 23:30:00,2023-03-08,2023,3,67,23,0.0,-60.6,-42.03,4.0,-1.2,0.86,0.12,0.119,,0.41,,,0.39,1.86
2023-03-09 00:30:00,2023-03-09,2023,3,68,0,0.0,-65.8,-49.35,4.2,-1.2,1.01,0.12,5.355,,0.4,,,0.39,1.86
2023-03-09 01:30:00,2023-03-09,2023,3,68,1,0.0,-60.1,-43.16,4.4,-1.4,0.91,0.14,5.066,,0.4,,,0.39,1.86
2023-03-09 02:30:00,2023-03-09,2023,3,68,2,0.0,-22.6,-5.8,4.8,-1.4,0.79,0.19,0.119,,0.4,,,0.39,1.86
2023-03-09 03:30:00,2023-03-09,2023,3,68,3,0.0,-22.2,-6.86,5.1,-1.7,0.77,0.23,0.102,,0.4,,,0.39,1.86
2023-03-09 04:30:00,2023-03-09,2023,3,68,4,0.0,-16.9,-1.69,5.5,-1.8,0.95,0.24,0.085,,0.4,,,0.39,1.86
2023-03-09 05:30:00,2023-03-09,2023,3,68,5,0.0,-3.3,9.97,6.3,-1.5,1.83,0.27,0.102,,0.4,,,0.39,1.86
2023-03-09 06:30:00,2023-03-09,2023,3,68,6,8.17,1.5,19.84,6.9,-1.5,1.46,0.33,0.085,,0.4,,,0.39,1.86
2023-03-09 07:30:00,2023-03-09,2023,3,68,7,38.54,2.6,48.96,7.4,-1.0,1.74,0.37,0.051,,0.4,,,0.39,1.86
2023-03-09 08:30:00,2023-03-09,2023,3,68,8,102.36,1.7,107.09,7.9,0.4,1.3,0.37,0.034,,0.4,,,0.39,1.86
2023-03-09 09:30:00,2023-03-09,2023,3,68,9,119.42,-3.3,116.15,7.9,1.0,1.05,0.31,0.068,,0.4,,,0.39,1.86
2023-03-09 10:30:00,2023-03-09,2023,3,68,10,161.01,-1.4,158.59,8.8,1.4,2.01,0.34,0.051,,0.4,,,0.39,1.86
2023-03-09 11:30:00,2023-03-09,2023,3,68,11,91.58,-3.3,84.37,8.4,0.2,2.27,0.32,0.051,,0.4,,,0.39,1.86
2023-03-09 12:30:00,2023-03-09,2023,3,68,12,80.57,-5.3,72.57,7.1,0.9,2.4,0.18,1.343,,0.4,,,0.39,1.86
2023-03-09 13:30:00,2023-03-09,2023,3,68,13,69.27,-4.7,62.0,6.6,1.0,2.46,0.13,0.034,,0.4,,,0.389,1.86
2023-03-09 14:30:00,2023-03-09,2023,3,68,14,55.2,-3.7,48.53,7.1,0.6,2.99,0.12,0.034,,0.4,,,0.389,1.86
2023-03-09 15:30:00,2023-03-09,2023,3,68,15,25.17,-2.3,20.94,7.1,0.5,2.56,0.09,0.051,,0.4,,,0.389,1.86
2023-03-09 16:30:00,2023-03-09,2023,3,68,16,14.18,-1.5,11.11,7.4,0.4,2.76,0.08,0.017,,0.4,,,0.389,1.86
2023-03-09 17:30:00,2023-03-09,2023,3,68,17,4.62,-0.6,2.55,8.1,0.1,2.6,0.09,0.102,,0.4,,,0.389,1.86
2023-03-09 18:30:00,2023-03-09,2023,3,68,18,0.06,-0.3,-2.29,8.5,-0.1,2.68,0.08,0.544,,0.4,,,0.389,1.86
2023-03-09 19:30:00,2023-03-09,2023,3,68,19,0.04,-0.2,-3.0,8.6,0.0,3.18,0.08,0.918,,0.4,,,0.39,1.86
2023-03-09 20:30:00,2023-03-09,2023,3,68,20,0.01,0.1,-3.57,8.8,0.0,2.87,0.08,0.051,,0.4,,,0.39,1.86
2023-03-09 21:30:00,2023-03-09,2023,3,68,21,0.01,0.4,-3.51,9.3,-0.1,2.67,0.09,0.051,,0.4,,,0.39,1.86
2023-03-09 22:30:00,2023-03-09,2023,3,68,22,0.01,0.7,-3.64,9.7,-0.2,2.76,0.08,0.034,,0.4,,,0.39,1.86
2023-03-09 23:30:00,2023-03-09,2023,3,68,23,0.01,0.8,-4.31,10.0,-0.2,2.78,0.08,0.051,,0.4,,,0.39,1.86
2023-03-10 00:30:00,2023-03-10,2023,3,69,0,0.01,1.2,-4.18,10.5,-0.3,2.54,0.09,1.36,,0.4,,,0.39,1.86
2023-03-10 01:30:00,2023-03-10,2023,3,69,1,0.0,1.1,-5.48,10.9,-0.3,2.46,0.08,1.479,,0.4,,,0.39,1.86
2023-03-10 02:30:00,2023-03-10,2023,3,69,2,0.02,0.8,-6.88,11.3,-0.3,2.76,0.09,0.187,,0.4,,,0.39,1.86
2023-03-10 03:30:00,2023-03-10,2023,3,69,3,0.0,0.3,-7.5,11.1,-0.1,1.62,0.06,0.17,,0.4,,,0.39,1.86
2023-03-10 04:30:00,2023-03-10,2023,3,69,4,0.0,-1.8,-9.73,9.0,0.6,1.11,0.02,0.17,,0.4,,,0.39,1.86
2023-03-10 05:30:00,2023-03-10,2023,3,69,5,0.0,-3.0,-10.79,7.7,0.9,0.67,0.04,0.17,,0.4,,,0.39,1.86
2023-03-10 06:30:00,2023-03-10,2023,3,69,6,3.31,-3.2,-5.27,7.4,0.8,0.56,0.05,0.935,,0.4,,,0.39,1.86
2023-03-10 07:30:00,2023-03-10,2023,3,69,7,20.32,-2.6,12.62,7.4,1.0,0.64,0.05,0.561,,0.4,,,0.39,1.86
2023-03-10 08:30:00,2023-03-10,2023,3,69,8,64.57,-2.8,56.45,7.3,1.5,0.65,0.02,0.17,,0.4,,,0.39,1.86
2023-03-10 09:30:00,2023-03-10,2023,3,69,9,57.4,-3.6,48.0,7.3,1.7,0.82,0.02,0.153,,0.4,,,0.39,1.86
2023-03-10 10:30:00,2023-03-10,2023,3,69,10,140.71,-3.8,134.4,7.1,2.7,0.52,0.0,0.17,,0.4,,,0.39,1.86
2023-03-10 11:30:00,2023-03-10,2023,3,69,11,181.25,-2.8,176.09,8.1,2.7,0.61,0.01,0.153,,0.4,,,0.39,1.86
2023-03-10 12:30:00,2023-03-10,2023,3,69,12,569.02,2.3,570.94,9.8,4.2,0.98,0.04,0.17,,0.4,,,0.39,1.86
2023-03-10 13:30:00,2023-03-10,2023,3,69,13,608.71,4.2,611.49,10.9,5.3,1.21,0.27,0.17,,0.4,,,0.39,1.86
2023-03-10 14:30:00,2023-03-10,2023,3,69,14,258.72,-1.8,238.81,11.6,3.4,1.64,0.37,0.153,,0.4,,,0.389,1.86
2023-03-10 15:30:00,2023-03-10,2023,3,69,15,52.1,-3.9,14.99,11.4,1.0,1.23,0.46,0.153,,0.4,,,0.389,1.86
2023-03-10 16:30:00,2023-03-10,2023,3,69,16,26.22,-7.5,-10.84,10.1,0.9,0.7,0.35,0.119,,0.4,,,0.389,1.86
2023-03-10 17:30:00,2023-03-10,2023,3,69,17,11.33,-28.1,-38.45,8.8,0.8,0.57,0.23,0.119,,0.4,,,0.389,1.86
2023-03-10 18:30:00,2023-03-10,2023,3,69,18,0.0,-43.9,-56.24,7.9,0.6,0.79,0.2,0.119,,0.4,,,0.389,1.86
2023-03-10 19:30:00,2023-03-10,2023,3,69,19,0.0,-40.4,-45.08,7.7,0.3,0.74,0.2,0.102,,0.4,,,0.389,1.86
2023-03-10 20:30:00,2023-03-10,2023,3,69,20,0.0,-17.2,-17.45,8.2,0.0,0.74,0.25,0.119,,0.4,,,0.389,1.86
2023-03-10 21:30:00,2023-03-10,2023,3,69,21,0.0,-15.2,-13.21,8.1,0.0,0.73,0.25,0.102,,0.4,,,0.389,1.86
2023-03-10 22:30:00,2023-03-10,2023,3,69,22,0.0,-19.9,-16.59,8.0,-0.2,0.6,0.22,0.119,,0.4,,,0.389,1.86
2023-03-10 23:30:00,2023-03-10,2023,3,69,23,0.0,-17.8,-13.32,8.1,-0.3,0.61,0.2,0.102,,0.4,,,0.389,1.86
2023-03-11 00:30:00,2023-03-11,2023,3,70,0,0.0,-37.8,-32.73,7.7,-1.0,0.8,0.22,0.102,,0.4,,,0.389,1.86
2023-03-11 01:30:00,2023-03-11,2023,3,70,1,0.0,-34.3,-25.49,7.6,-1.2,0.7,0.23,0.102,,0.4,,,0.389,1.86
2023-03-11 02:30:00,2023-03-11,2023,3,70,2,0.0,-19.5,-8.9,7.9,-1.1,0.7,0.25,0.102,,0.4,,,0.389,1.86
2023-03-11 03:30:00,2023-03-11,2023,3,70,3,0.0,-28.6,-17.8,8.0,-1.8,0.77,0.33,0.102,,0.4,,,0.389,1.86
2023-03-11 04:30:00,2023-03-11,2023,3,70,4,0.0,-21.9,-10.09,7.7,-1.3,0.68,0.27,0.085,,0.4,,,0.389,1.86
2023-03-11 05:30:00,2023-03-11,2023,3,70,5,0.0,-1.5,10.12,8.0,-0.8,0.52,0.21,0.085,,0.4,,,0.389,1.86
2023-03-11 06:30:00,2023-03-11,2023,3,70,6,6.09,2.4,16.82,8.4,-0.6,0.38,0.15,0.102,,0.4,,,0.389,1.86
2023-03-11 07:30:00,2023-03-11,2023,3,70,7,33.24,3.1,42.16,8.9,-0.1,0.32,0.11,0.102,,0.4,,,0.389,1.86
2023-03-11 08:30:00,2023-03-11,2023,3,70,8,63.89,2.8,70.32,9.5,0.2,0.38,0.07,0.102,,0.4,,,0.389,1.86
2023-03-11 09:30:00,2023-03-11,2023,3,70,9,103.87,3.5,107.98,10.2,0.6,0.63,0.08,0.102,,0.4,,,0.389,1.86
2023-03-11 10:30:00,2023-03-11,2023,3,70,10,115.57,0.3,114.15,10.2,1.1,1.17,0.07,0.102,,0.4,,,0.389,1.86
2023-03-11 11:30:00,2023-03-11,2023,3,70,11,75.42,-3.3,66.65,9.6,1.4,1.15,0.07,0.085,,0.4,,,0.389,1.86
2023-03-11 12:30:00,2023-03-11,2023,3,70,12,93.98,-2.4,86.74,10.1,1.1,1.78,0.08,0.255,,0.4,,,0.389,1.86
2023-03-11 13:30:00,2023-03-11,2023,3,70,13,94.03,-1.1,87.4,11.2,1.0,2.13,0.08,0.085,,0.4,,,0.389,1.86
2023-03-11 14:30:00,2023-03-11,2023,3,70,14,55.59,-1.1,42.38,11.7,0.5,2.34,0.08,0.051,,0.4,,,0.389,1.86
2023-03-11 15:30:00,2023-03-11,2023,3,70,15,43.94,-1.4,29.42,11.5,0.5,2.33,0.07,0.068,,0.4,,,0.389,1.86
2023-03-11 16:30:00,2023-03-11,2023,3,70,16,24.73,-1.5,10.05,11.4,0.4,2.03,0.08,0.068,,0.4,,,0.389,1.86
2023-03-11 17:30:00,2023-03-11,2023,3,70,17,9.0,-1.5,-5.13,11.1,0.3,1.86,0.07,0.085,,0.4,,,0.389,1.86
2023-03-11 18:30:00,2023-03-11,2023,3,70,18,0.04,-1.9,-12.94,10.6,0.4,1.73,0.07,1.19,,0.4,,,0.389,1.86
2023-03-11 19:30:00,2023-03-11,2023,3,70,19,0.0,-1.8,-11.67,10.4,0.4,2.13,0.07,2.601,,0.4,,,0.389,1.86
2023-03-11 20:30:00,2023-03-11,2023,3,70,20,0.0,-1.7,-10.8,10.1,0.4,1.82,0.07,0.051,,0.4,,,0.389,1.86
2023-03-11 21:30:00,2023-03-11,2023,3,70,21,0.0,-1.5,-9.47,10.1,0.3,1.62,0.07,0.085,,0.4,,,0.389,1.86
2023-03-11 22:30:00,2023-03-11,2023,3,70,22,0.0,-1.2,-8.16,10.1,0.3,1.33,0.08,0.085,,0.4,,,0.389,1.86
2023-03-11 23:30:00,2023-03-11,2023,3,70,23,0.0,-1.0,-7.13,10.0,0.2,0.86,0.07,0.085,,0.4,,,0.389,1.86
2023-03-12 00:30:00,2023-03-12,2023,3,71,0,0.0,-0.8,-5.86,10.1,0.1,0.68,0.07,1.564,,0.4,,,0.389,1.86
2023-03-12 01:30:00,2023-03-12,2023,3,71,1,0.0,-0.6,-5.29,10.1,0.1,0.77,0.07,0.612,,0.4,,,0.389,1.86
2023-03-12 02:30:00,2023-03-12,2023,3,71,2,0.0,-0.5,-5.03,10.2,0.0,0.77,0.07,0.068,,0.4,,,0.389,1.86
2023-03-12 03:30:00,2023-03-12,2023,3,71,3,0.0,0.0,-4.21,10.4,0.0,1.11,0.07,0.085,,0.4,,,0.388,1.86
2023-03-12 04:30:00,2023-03-12,2023,3,71,4,0.0,0.3,-3.71,10.4,0.0,1.62,0.06,0.068,,0.4,,,0.389,1.86
2023-03-12 05:30:00,2023-03-12,2023,3,71,5,0.0,0.4,-3.28,10.6,-0.2,1.45,0.07,0.476,,0.4,,,0.388,1.86
2023-03-12 06:30:00,2023-03-12,2023,3,71,6,6.03,0.7,3.02,10.7,-0.2,1.37,0.07,0.374,,0.4,,,0.388,1.86
2023-03-12 07:30:00,2023-03-12,2023,3,71,7,22.05,0.8,18.58,10.7,0.1,1.34,0.06,0.051,,0.4,,,0.388,1.86
2023-03-12 08:30:00,2023-03-12,2023,3,71,8,121.29,-0.4,117.23,10.6,1.0,1.4,0.02,0.085,,0.4,,,0.388,1.86
2023-03-12 09:30:00,2023-03-12,2023,3,71,9,116.76,-1.1,111.33,10.6,1.7,1.57,0.0,0.068,,0.4,,,0.388,1.86
2023-03-12 10:30:00,2023-03-12,2023,3,71,10,64.98,-3.0,51.57,10.9,1.1,1.92,0.04,0.068,,0.4,,,0.388,1.86
2023-03-12 11:30:00,2023-03-12,2023,3,71,11,63.98,-2.1,52.09,11.3,0.8,2.22,0.06,0.17,,0.4,,,0.388,1.86
2023-03-12 12:30:00,2023-03-12,2023,3,71,12,63.82,-2.9,49.94,11.0,1.0,2.57,0.04,0.748,,0.4,,,0.388,1.86
2023-03-12 13:30:00,2023-03-12,2023,3,71,13,55.88,-3.3,39.77,10.8,1.0,2.67,0.05,0.068,,0.4,,,0.388,1.86
2023-03-12 14:30:00,2023-03-12,2023,3,71,14,76.98,-3.3,63.67,10.8,1.2,2.89,0.05,0.034,,0.4,,,0.388,1.86
2023-03-12 15:30:00,2023-03-12,2023,3,71,15,43.26,-3.1,26.72,10.7,1.1,2.87,0.05,0.051,,0.4,,,0.388,1.86
2023-03-12 16:30:00,2023-03-12,2023,3,71,16,36.76,-3.1,20.83,10.6,1.0,2.69,0.05,0.068,,0.4,,,0.388,1.86
2023-03-12 17:30:00,2023-03-12,2023,3,71,17,8.32,-2.8,-5.44,10.6,0.7,2.52,0.07,0.612,,0.4,,,0.388,1.86
2023-03-12 18:30:00,2023-03-12,2023,3,71,18,0.09,-2.2,-11.39,10.6,0.5,2.08,0.07,0.034,,0.4,,,0.388,1.86
2023-03-12 19:30:00,2023-03-12,2023,3,71,19,0.0,-1.8,-10.38,10.6,0.4,1.95,0.07,0.034,,0.4,,,0.388,1.86
2023-03-12 20:30:00,2023-03-12,2023,3,71,20,0.0,-1.3,-8.66,10.6,0.4,1.87,0.07,0.068,,0.4,,,0.388,1.86
2023-03-12 21:30:00,2023-03-12,2023,3,71,21,0.0,-1.0,-7.43,10.7,0.3,1.79,0.07,0.051,,0.4,,,0.388,1.86
2023-03-12 22:30:00,2023-03-12,2023,3,71,22,0.0,-0.7,-6.44,10.8,0.2,1.98,0.07,0.068,,0.4,,,0.388,1.86
2023-03-12 23:30:00,2023-03-12,2023,3,71,23,0.0,-0.7,-5.55,10.7,0.1,1.98,0.07,2.754,,0.4,,,0.388,1.86
2023-03-13 00:30:00,2023-03-13,2023,3,72,0,0.0,-0.6,-5.09,10.7,0.1,1.85,0.07,3.23,,0.4,,,0.388,1.86
2023-03-13 01:30:00,2023-03-13,2023,3,72,1,0.0,-0.6,-5.11,10.6,0.2,1.25,0.06,0.051,,0.4,,,0.388,1.86
2023-03-13 02:30:00,2023-03-13,2023,3,72,2,0.0,-0.9,-5.14,10.5,0.3,0.88,0.06,0.051,,0.4,,,0.388,1.86
2023-03-13 03:30:00,2023-03-13,2023,3,72,3,0.0,-0.6,-4.56,10.6,0.0,0.96,0.06,0.068,,0.4,,,0.388,1.86
2023-03-13 04:30:00,2023-03-13,2023,3,72,4,0.0,-0.5,-4.19,10.6,0.0,1.11,0.06,0.051,,0.4,,,0.388,1.86
2023-03-13 05:30:00,2023-03-13,2023,3,72,5,0.0,-0.4,-3.59,10.5,0.1,1.09,0.05,1.53,,0.4,,,0.388,1.86
2023-03-13 06:30:00,2023-03-13,2023,3,72,6,8.54,-0.1,5.3,10.8,-0.2,1.17,0.08,1.071,,0.4,,,0.387,1.86
2023-03-13 07:30:00,2023-03-13,2023,3,72,7,82.08,0.3,78.89,11.1,0.1,1.37,0.07,0.068,,0.4,,,0.387,1.86
2023-03-13 08:30:00,2023-03-13,2023,3,72,8,155.8,1.7,154.36,11.8,1.0,1.22,0.03,0.051,,0.4,,,0.387,1.86
2023-03-13 09:30:00,2023-03-13,2023,3,72,9,136.4,-0.1,132.41,12.3,0.9,1.74,0.08,0.034,,0.4,,,0.387,1.86
2023-03-13 10:30:00,2023-03-13,2023,3,72,10,171.35,0.9,168.41,12.7,1.4,1.73,0.15,0.051,,0.4,,,0.387,1.86
2023-03-13 11:30:00,2023-03-13,2023,3,72,11,180.24,0.9,175.58,13.2,1.4,1.76,0.19,0.068,,0.4,,,0.387,1.86
2023-03-13 12:30:00,2023-03-13,2023,3,72,12,192.58,3.9,191.97,14.2,1.4,1.77,0.25,0.068,,0.4,,,0.387,1.86
2023-03-13 13:30:00,2023-03-13,2023,3,72,13,165.37,3.1,162.8,14.6,1.1,1.99,0.28,0.068,,0.4,,,0.387,1.86
2023-03-13 14:30:00,2023-03-13,2023,3,72,14,140.35,2.0,134.19,14.7,1.0,1.87,0.31,0.034,,0.4,,,0.387,1.86
2023-03-13 15:30:00,2023-03-13,2023,3,72,15,57.76,-0.4,34.4,14.2,0.6,2.55,0.28,0.051,,0.4,,,0.387,1.86
2023-03-13 16:30:00,2023-03-13,2023,3,72,16,37.21,-1.5,13.24,13.6,0.6,1.76,0.23,0.051,,0.4,,,0.386,1.86
2023-03-13 17:30:00,2023-03-13,2023,3,72,17,6.77,-2.0,-13.29,13.2,0.4,1.76,0.21,0.051,,0.4,,,0.386,1.86
2023-03-13 18:30:00,2023-03-13,2023,3,72,18,0.0,-3.0,-18.95,12.5,0.5,1.99,0.16,0.034,,0.4,,,0.386,1.86
2023-03-13 19:30:00,2023-03-13,2023,3,72,19,0.0,-3.4,-17.79,12.0,0.6,1.74,0.13,0.051,,0.4,,,0.386,1.86
2023-03-13 20:30:00,2023-03-13,2023,3,72,20,0.0,-3.2,-15.12,11.8,0.6,1.52,0.11,0.017,,0.4,,,0.386,1.87
2023-03-13 21:30:00,2023-03-13,2023,3,72,21,0.0,-2.8,-12.77,11.6,0.4,0.66,0.1,0.051,,0.4,,,0.386,1.87
2023-03-13 22:30:00,2023-03-13,2023,3,72,22,0.0,-2.6,-11.08,11.6,0.3,0.66,0.12,0.051,,0.4,,,0.386,1.87
2023-03-13 23:30:00,2023-03-13,2023,3,72,23,0.0,-1.7,-8.53,11.8,-0.1,1.37,0.13,0.051,,0.4,,,0.386,1.87
2023-03-14 00:30:00,2023-03-14,2023,3,73,0,0.0,-1.3,-7.16,11.9,-0.3,1.52,0.14,0.442,,0.4,,,0.385,1.87
2023-03-14 01:30:00,2023-03-14,2023,3,73,1,0.0,-1.0,-6.21,11.9,-0.3,1.78,0.14,0.034,,0.4,,,0.386,1.87
2023-03-14 02:30:00,2023-03-14,2023,3,73,2,0.0,-0.9,-5.56,11.8,-0.3,2.12,0.13,0.034,,0.4,,,0.386,1.87
2023-03-14 03:30:00,2023-03-14,2023,3,73,3,0.0,-0.9,-5.0,11.6,-0.2,2.23,0.13,0.034,,0.4,,,0.385,1.87
2023-03-14 04:30:00,2023-03-14,2023,3,73,4,0.0,-1.2,-4.67,11.4,-0.2,1.99,0.12,0.034,,0.4,,,0.385,1.87
2023-03-14 05:30:00,2023-03-14,2023,3,73,5,0.02,-1.2,-3.9,11.2,0.0,2.03,0.1,3.604,,0.4,,,0.385,1.87
2023-03-14 06:30:00,2023-03-14,2023,3,73,6,1.68,-1.0,-1.49,11.0,0.2,2.69,0.08,2.499,,0.4,,,0.385,1.87
2023-03-14 07:30:00,2023-03-14,2023,3,73,7,15.36,-0.8,12.31,11.1,0.3,3.43,0.08,0.017,,0.4,,,0.384,1.87
2023-03-14 08:30:00,2023-03-14,2023,3,73,8,40.66,-0.7,37.2,11.4,0.3,3.48,0.07,0.017,,0.4,,,0.384,1.87
2023-03-14 09:30:00,2023-03-14,2023,3,73,9,48.65,-0.4,44.41,11.7,0.3,2.82,0.06,0.0,,0.4,,,0.385,1.87
2023-03-14 10:30:00,2023-03-14,2023,3,73,10,114.41,0.6,112.38,13.1,-0.3,3.25,0.12,0.0,,0.4,,,0.384,1.87
2023-03-14 11:30:00,2023-03-14,2023,3,73,11,166.59,-1.1,163.39,13.3,0.4,5.15,0.09,0.0,,0.4,,,0.384,1.87
2023-03-14 12:30:00,2023-03-14,2023,3,73,12,98.34,-3.1,88.8,12.5,0.5,5.32,0.13,0.0,,0.4,,,0.384,1.87
2023-03-14 13:30:00,2023-03-14,2023,3,73,13,60.61,-4.0,45.36,11.6,1.0,4.32,0.12,0.017,,0.4,,,0.384,1.87
2023-03-14 14:30:00,2023-03-14,2023,3,73,14,51.61,-5.0,36.09,10.7,1.5,3.94,0.08,0.017,,0.4,,,0.384,1.87
2023-03-14 15:30:00,2023-03-14,2023,3,73,15,19.5,-6.7,2.08,9.8,1.6,2.56,0.06,0.017,,0.4,,,0.384,1.87
2023-03-14 16:30:00,2023-03-14,2023,3,73,16,11.06,-8.9,-6.27,8.6,2.2,1.85,0.06,0.034,,0.4,,,0.384,1.87
2023-03-14 17:30:00,2023-03-14,2023,3,73,17,12.35,-8.9,-1.98,8.0,2.3,1.54,0.05,0.017,,0.4,,,0.384,1.87
2023-03-14 18:30:00,2023-03-14,2023,3,73,18,0.08,-9.5,-12.2,7.4,2.4,1.23,0.05,0.034,,0.4,,,0.384,1.87
2023-03-14 19:30:00,2023-03-14,2023,3,73,19,0.0,-9.8,-10.03,6.9,2.5,1.0,0.05,0.034,,0.4,,,0.384,1.87
2023-03-14 20:30:00,2023-03-14,2023,3,73,20,0.0,-9.8,-7.74,6.4,2.6,0.74,0.04,0.017,,0.4,,,0.384,1.87
2023-03-14 21:30:00,2023-03-14,2023,3,73,21,0.0,-9.7,-5.64,5.9,2.7,0.54,0.04,0.034,,0.4,,,0.384,1.87
2023-03-14 22:30:00,2023-03-14,2023,3,73,22,0.0,-10.0,-3.86,5.3,2.3,0.51,0.05,0.017,,0.4,,,0.384,1.87
2023-03-14 23:30:00,2023-03-14,2023,3,73,23,0.0,-9.9,-2.16,4.8,1.9,0.57,0.06,0.034,,0.4,,,0.384,1.87
2023-03-15 00:30:00,2023-03-15,2023,3,74,0,0.0,-8.9,2.7,4.5,1.9,0.58,0.07,0.017,0.254,0.4,,,0.384,1.87
2023-03-15 01:30:00,2023-03-15,2023,3,74,1,0.0,-8.4,6.73,4.0,1.4,0.54,0.06,0.034,,0.4,,,0.384,1.87
2023-03-15 02:30:00,2023-03-15,2023,3,74,2,0.0,-6.8,10.97,3.8,1.1,0.58,0.07,0.017,,0.4,,,0.384,1.87
2023-03-15 03:30:00,2023-03-15,2023,3,74,3,0.0,-5.6,14.19,3.6,1.0,0.64,0.07,0.034,,0.4,,,0.384,1.87
2023-03-15 04:30:00,2023-03-15,2023,3,74,4,0.0,-4.7,16.52,3.5,0.7,0.59,0.07,0.017,,0.4,,,0.384,1.87
2023-03-15 05:30:00,2023-03-15,2023,3,74,5,0.0,-3.8,15.98,3.4,0.6,0.59,0.07,0.646,,0.4,,,0.385,1.87
2023-03-15 06:30:00,2023-03-15,2023,3,74,6,8.72,-3.5,26.06,3.2,0.6,0.49,0.07,0.051,,0.4,,,0.385,1.87
2023-03-15 07:30:00,2023-03-15,2023,3,74,7,160.15,3.5,185.67,4.8,1.3,0.8,0.02,0.034,,0.4,,,0.385,1.87
2023-03-15 08:30:00,2023-03-15,2023,3,74,8,330.08,11.5,360.37,6.6,2.2,1.09,0.02,0.034,,0.4,,,0.385,1.87
2023-03-15 09:30:00,2023-03-15,2023,3,74,9,483.97,10.1,505.62,8.6,3.3,1.13,0.16,0.034,,0.4,,,0.385,1.87
2023-03-15 10:30:00,2023-03-15,2023,3,74,10,454.47,10.3,466.84,10.1,3.5,1.15,0.27,0.034,,0.4,,,0.385,1.87
